Unique_ID,similarity_score
167,0.1936141187125031
168,0.18366003376590606
169,0.18103577652657885
170,0.18529505336256674
171,0.18662402923933413
172,0.19014821793470119
173,0.2012739864829832
174,0.1744646248390851
175,0.1837973198327992
176,0.20058512470619913
177,0.1779413211697829
178,0.17726403362988094
179,0.17888876974174914
180,0.18532284411249397
181,0.19514227236947443
182,0.1808621889900437
183,0.17433631321406448
184,0.17741182049373186
185,0.1772341716017944
186,0.18667509905809973
187,0.17619587161380873
188,0.19767813321215816
189,0.1876001130311538
190,0.17907633904030915
191,0.18059873125503112
192,0.18505607632179402
193,0.19274394006070372
194,0.20271803796369114
195,0.1854961311340283
196,0.18122102781322924
197,0.19547457493201034
198,0.20332179506857917
199,0.1721496824255654
200,0.20057869138362963
201,0.1856478362540907
202,0.19651653680200426
203,0.19468245261407774
204,0.1783389032169788
205,0.19284617209380703
206,0.2068062938796412
207,0.1948084841849532
208,0.18380281620174074
209,0.1833146814365642
210,0.18177469863431667
211,0.17582663686979727
212,0.1811759039729794
213,0.21382905100966676
214,0.1788468315833465
215,0.18824973002018758
216,0.19343963668101513
217,0.17771507800598565
218,0.17987446293505607
219,0.19055537091817606
220,0.18933525099977597
221,0.21175985408488462
222,0.17707569663541328
223,0.2077949292983597
224,0.19074282106389803
225,0.18011296244857108
226,0.17654851982611922
227,0.1900302775898501
228,0.20039197087457006
229,0.17827491574936397
230,0.17769947496798727
231,0.1915159273450302
232,0.17955895570855987
233,0.2066909524115588
234,0.18210432279298386
235,0.19027130410374066
236,0.1718020364847771
237,0.18071529484208818
238,0.17576443178507176
239,0.19002754801297134
240,0.19196667020647773
241,0.17821489407946378
242,0.2042853275751751
243,0.18966493981665697
244,0.17666493043873005
245,0.18151181856391818
246,0.17424065492755875
247,0.18069250566480735
248,0.1800261876675305
249,0.1682567030593001
250,0.19510954957747575
251,0.18076559134352707
252,0.18668636370473354
253,0.18342770501740946
254,0.1867951377924036
255,0.183914658898478
256,0.1655724973842084
257,0.17462757513791854
258,0.18321475154083336
259,0.18003190723072607
260,0.18431776023825527
261,0.18667507366887745
262,0.18462372238712982
263,0.19071049296601678
264,0.18766421326233332
265,0.1779835553479291
266,0.182959601137959
267,0.17671351008117198
268,0.19774431069254284
269,0.19080677724299713
270,0.17990091543019127
271,0.20223554864452783
272,0.1694461668956082
273,0.19087287771205108
274,0.19611262651971634
275,0.18875084043237286
276,0.18174951221345498
277,0.19369957291566475
278,0.18041764467391147
279,0.18691395674725525
280,0.18171284443026758
281,0.18251851685383264
282,0.18196533155248226
283,0.1831833496271589
284,0.1958523528723642
285,0.18193855772201434
286,0.1953095299823713
287,0.17488090903804115
288,0.20928660415426636
289,0.1870439593353906
290,0.18717378425143205
291,0.20940555392818236
292,0.20093160828180992
293,0.1938611369800193
294,0.18521356656719212
295,0.18578889680372895
296,0.18036235798634034
297,0.19402771032411828
298,0.17326009356429106
299,0.19114291574506292
300,0.2014075443617016
301,0.19089115361454057
302,0.17449824975103248
303,0.18454180153835723
304,0.18521620317640514
305,0.17776519897580148
306,0.1709176189659131
307,0.18407531234135283
308,0.19472221306079074
309,0.17663551821792098
310,0.20654902083943086
311,0.18893144698302544
312,0.21366891109728028
313,0.1820534122758668
314,0.1896190016274168
315,0.18126898183142762
316,0.18813323137450075
317,0.19665558878526954
318,0.1906096595625262
319,0.19572009275245808
320,0.19508274673186338
321,0.1805722210127141
322,0.20508368915358777
323,0.19003538826194397
324,0.1903035878550324
325,0.18358411434714794
326,0.19215641747249584
327,0.18341220288495153
328,0.20534745814475652
329,0.18499780266301996
330,0.181351604986473
331,0.19107189459813984
332,0.19244767028456503
333,0.1736471463785972
334,0.1955486831232068
335,0.1873440728788346
336,0.20084212545435798
337,0.1822310444980951
338,0.20440299225857603
339,0.1902397006603101
340,0.19719078320286001
341,0.1955660012395706
342,0.18404844581094734
343,0.2005231438416511
344,0.19102052687525212
345,0.18313522474531224
346,0.18919984067976475
347,0.1821304386852355
348,0.18812732740863897
349,0.19240579551819723
350,0.18284858104071056
351,0.20105698778665027
352,0.18547456041953073
353,0.19334826724961726
354,0.20084881753589595
355,0.1832874906478147
356,0.19957950470430458
357,0.17784478801391132
358,0.18714314561203874
359,0.18370672016002337
360,0.19903872951311824
361,0.18185500965444198
362,0.1828607849722755
363,0.18910722916739545
364,0.18627905245961213
365,0.21527620185905497
366,0.1833792156377303
367,0.1958812893556691
368,0.17576592320734016
369,0.19209056174432554
370,0.19639291617342253
371,0.1741164937065001
372,0.18223315296705977
373,0.2022395182139282
374,0.18896973906677908
375,0.17913106599178613
376,0.186914580813498
377,0.1886390242639842
378,0.18301912506935106
379,0.20117222685048167
380,0.20163181686316917
381,0.18462410836510845
382,0.19667858094103613
383,0.18889529533804122
384,0.20177891294887534
385,0.17993230847759206
386,0.19979403635320042
387,0.18289680984631865
388,0.188585481520426
389,0.17995009833045544
390,0.19156180928254912
391,0.17902376995270006
392,0.21860156707544562
393,0.17597335992490068
394,0.20106829766387702
395,0.20508592000508125
396,0.17133387911063966
397,0.17382607041316897
398,0.18075580270145009
399,0.189430585090421
400,0.18828937541723967
401,0.21079189406436713
402,0.1845539252025216
403,0.1855100750195542
404,0.18471724819823135
405,0.18648362669597787
406,0.19519252650915184
407,0.19142166600974564
408,0.20345087646279977
409,0.17926601334471184
410,0.20329324462194862
411,0.1834203836968246
412,0.18403364743946468
413,0.18866525601724035
414,0.17694363201078211
415,0.18140060267812919
416,0.17455595134005558
417,0.17977720028957492
418,0.2011681978834433
419,0.19980863653936892
420,0.18765287996323304
421,0.1883081224888586
422,0.19038670815843484
423,0.18124964829841886
424,0.1743835753395726
425,0.2116994135614002
426,0.19817319148494494
427,0.17933670713888672
428,0.1897764381297321
429,0.19984403122942956
430,0.18926157024740678
431,0.18760751102435
432,0.20708334684704563
433,0.18442213215001255
434,0.19123220959815826
435,0.17674357362429782
436,0.16691782349669682
437,0.17920706909549458
438,0.19030677481988512
439,0.18828553321992958
440,0.17759331920141644
441,0.17526810047022168
442,0.19386274231302622
443,0.19067025647745306
444,0.1930851592466636
445,0.1925511934190008
446,0.19509747865746896
447,0.1920498356940189
448,0.1897978157311381
449,0.19092081770159108
450,0.19295574076050329
451,0.18852775724518872
452,0.18766682792808528
453,0.190609807264446
454,0.1956319059492049
455,0.17736184340446332
456,0.18969621310225573
457,0.17650913146220604
458,0.20964117745625313
459,0.17995298384056674
460,0.19536196191951738
461,0.17835733707605528
462,0.18504162509534036
463,0.17646721387167036
464,0.22229808853229857
465,0.18481582973039756
466,0.19197648250134133
467,0.20655418454867241
468,0.19932300579237835
469,0.18762807041755877
470,0.1897255221678655
471,0.1732130693590435
472,0.18269713024233405
473,0.20874604410229403
474,0.1960061648648822
475,0.21217408175039218
476,0.19593008135599316
477,0.18378039908212454
478,0.1859364394545845
479,0.17742474456725443
480,0.19161605247840574
481,0.180058980540074
482,0.1644943696654562
483,0.18321062817476416
484,0.17671027579184237
485,0.19967792821419167
486,0.1950059469072144
487,0.17976963865852835
488,0.17910914218724788
489,0.1838178445257378
490,0.1965822658548602
491,0.19832213550618716
492,0.17352783679497658
493,0.18650928395206193
494,0.18225680686974674
495,0.17603182526526068
496,0.1746693092984118
497,0.1845564633642265
498,0.19314346234020482
499,0.17378058129300675
500,0.20552059433310296
501,0.18017233003331726
502,0.17663513128737493
503,0.18457949418795877
504,0.18236728774319436
505,0.1868547898801085
506,0.19405557377226892
507,0.19634513418393554
508,0.18545286277401427
509,0.18269220010209955
510,0.18887079048576993
511,0.17792832685049723
512,0.18050351467105374
513,0.1805484874696977
514,0.18630552647756005
515,0.19151736812568576
516,0.17959454434054462
517,0.17806846658555717
518,0.16695428235280657
519,0.18712570455075542
520,0.173898483294262
521,0.17816270722577235
522,0.18029797938020276
523,0.18585213553428892
524,0.190815481782289
525,0.17577177145013106
526,0.20047855206222764
527,0.2012427517652982
528,0.19427403878670294
529,0.19102692055326162
530,0.18224561115526414
531,0.1756038839929779
532,0.1845248449441175
533,0.20723653934563377
534,0.17436497101646592
535,0.18862121651566274
536,0.19376745329170328
537,0.186793897125532
538,0.18196408068631323
539,0.18695372815608524
540,0.18495967924989612
541,0.2114408121264556
542,0.20518022192254548
543,0.1832296931172012
544,0.1972702399057753
545,0.18792764534908998
546,0.19623780500910737
547,0.19136853768767595
548,0.1847550006135191
549,0.20690278761393446
550,0.18805988223856418
551,0.18252903215308902
552,0.20665031480690413
553,0.19122272078022481
554,0.1899789983335455
555,0.18985279524678064
556,0.19553706244985414
557,0.18577536365960556
558,0.18889615900613727
559,0.17444237264442475
560,0.1837708472271034
561,0.19307484575874484
562,0.2160754179750503
563,0.1873312186591503
564,0.20093732958245014
565,0.18954572148572477
566,0.18953428148281354
567,0.17716239011480742
568,0.19205130939715576
569,0.17870104670420686
570,0.20265474888117738
571,0.19325358555635558
572,0.1862110875151532
573,0.17775855881993496
574,0.18162441135773175
575,0.19487827781849906
576,0.1987632453301275
577,0.17487023285700729
578,0.16833582386181395
579,0.18028338856782916
580,0.19461778446042557
581,0.17386589313810533
582,0.19992007475236476
583,0.18956690902757087
584,0.19377310408314857
585,0.1729054152170659
586,0.1967934938032211
587,0.18533244546779315
588,0.18536792376580416
589,0.19020132315255558
590,0.18781729581353843
591,0.18256361514849934
592,0.18323588154467355
593,0.18221709326893842
594,0.21016839300404114
595,0.19288384193958397
596,0.20918684506032378
597,0.18787934800267828
598,0.18539761053750298
599,0.1835186903938703
600,0.18895657329610777
601,0.18634168015880473
602,0.17725666689060873
603,0.18450599664295847
604,0.18119690667189195
605,0.21304653488515599
606,0.18167579360926173
607,0.18195960742409759
608,0.18553559237920544
609,0.20178645250244034
610,0.19265532130636057
611,0.1789795743143782
612,0.19457242603883293
613,0.19955049347675005
614,0.17344253322853764
615,0.18635732986664152
616,0.199308618847642
617,0.18547782015247613
618,0.1873644711879208
619,0.19955784358508163
620,0.18749024621663923
621,0.1830152752905785
622,0.1812248298441161
623,0.18142145759532494
624,0.20508251802974972
625,0.18218686704884798
626,0.19503529392591945
627,0.1839063083454668
628,0.17181686592796255
629,0.198899688719005
630,0.19059452151286949
631,0.18179160599127833
632,0.20677375766160547
633,0.19820695166868962
634,0.18544764049454227
635,0.20099297232575797
636,0.19094771612599834
637,0.18571201817375485
638,0.1919774534102498
639,0.1855421199174763
640,0.18337490744477905
641,0.1999080179825425
642,0.18887815608931444
643,0.19607470769833135
644,0.19912661504906676
645,0.18253689058524528
646,0.19575531898713874
647,0.1879782170526744
648,0.16274918400358782
649,0.18553490322371569
650,0.18111006290448997
651,0.18499507691104744
652,0.18415098917876305
653,0.19016581220977896
654,0.1964039795866949
655,0.1768479877135674
656,0.20086990949707856
657,0.17407246765158813
658,0.1757472446230679
659,0.1895853490150228
660,0.20091705822136027
661,0.18010948440103489
662,0.17801814123722381
663,0.17430272249457163
664,0.17860398748325199
665,0.19876392886801636
666,0.1914060163674059
667,0.17700676481682523
668,0.1737085934114985
669,0.17431765305385577
670,0.17326345919682506
671,0.1920723183714937
672,0.18840044601554112
673,0.18797749224803934
674,0.1888818520551967
675,0.184161395715749
676,0.19577489919273752
677,0.1805057298330739
678,0.18370471670040292
679,0.1848819628790478
680,0.1859650044298578
681,0.18877150426204833
682,0.17965505314632704
683,0.20394617725057904
684,0.18907372403023265
685,0.1914897761545779
686,0.1960339523749979
687,0.18123375075877055
688,0.17441607319391267
689,0.19881542542204078
690,0.18417497330076915
691,0.18848984721660425
692,0.18549941238513923
693,0.19420132589023775
694,0.179474305804546
695,0.1879710894795983
696,0.1954351480447894
697,0.18459144061230554
698,0.19841354139040024
699,0.17701880982578067
700,0.18549869354886048
701,0.1793045212971253
702,0.1886563361347624
703,0.19250219774078742
704,0.18628434914588274
705,0.16939806333294932
706,0.18403662923735836
707,0.18255542148793702
708,0.1940480893234508
709,0.17494563028012855
710,0.18996715024940944
711,0.19486747883937575
712,0.192337519538492
713,0.17471593083998777
714,0.18674354213948108
715,0.1720587208291599
716,0.17827424552881566
717,0.20552071097704633
718,0.1879542265054916
719,0.18060602549483304
720,0.18440036171452767
721,0.18715985222678364
722,0.18051064203700473
723,0.21921364951214417
724,0.19897957077884182
725,0.18514652298558534
726,0.18489064517466083
727,0.18649803986754424
728,0.18976343250069458
729,0.17734510561499017
730,0.1943194505488153
731,0.19336821742148863
732,0.19197724008654046
733,0.1825002636859794
734,0.19948948799222346
735,0.17849159384896932
736,0.16709379853575484
737,0.17797768467573263
738,0.19062268154655776
739,0.20428788974102718
740,0.1981459157639889
741,0.18879729613599375
742,0.17642493379560814
743,0.19617779021340104
744,0.18661367285679528
745,0.1947467023114043
746,0.1887495303892791
747,0.18811683469298696
748,0.19236365827194224
749,0.193454104706897
750,0.19390152938637617
751,0.17906081234508311
752,0.19935744126351645
753,0.19116202750435227
754,0.18236941093340134
755,0.19513534447124412
756,0.18381242445766413
757,0.1862406371206772
758,0.1786355498778389
759,0.18774296397998894
760,0.1761580594329432
761,0.18250999762710746
762,0.20119658017088618
763,0.17169706648452848
764,0.19791737618040073
765,0.17824856113256263
766,0.18364348204418918
767,0.1882377517622365
768,0.18001173559664085
769,0.17800855584968286
770,0.19704570895151174
771,0.18533282627726994
772,0.18555994518809896
773,0.1939014513806077
774,0.2086987539838096
775,0.18380050546966398
776,0.1981486144397738
777,0.19670283133515654
778,0.18029171496079255
779,0.18467677322500195
780,0.1932667243089356
781,0.17755448107807378
782,0.18495449724587354
783,0.19935224267030102
784,0.19577715578057028
785,0.18769979986032018
786,0.18072780975435646
787,0.17485409646082883
788,0.188363328627203
789,0.20371133032377597
790,0.18459299550576005
791,0.19733821198607743
792,0.19633575498299102
793,0.18433280866882829
794,0.19343257340925127
795,0.1744627511757843
796,0.1769696982038847
797,0.18590062874109994
798,0.19068851280334065
799,0.178987905935763
800,0.1849982899957633
801,0.1803117657986692
802,0.19027173042700235
803,0.18333947956521857
804,0.18523202867275187
805,0.17593081316941508
806,0.18635539102311038
807,0.16611275180561125
808,0.1864642783127869
809,0.1643941012811518
810,0.17462814648005648
811,0.17923148940072406
812,0.18328268506305212
813,0.18896949721229775
814,0.18460070284913888
815,0.18759244498906144
816,0.18460481622891506
817,0.19844377748778597
818,0.20134015920768655
819,0.1892469528723847
820,0.17547262954267878
821,0.18989993378035766
822,0.17300663543443354
823,0.18153549577075925
824,0.19463841395013945
825,0.18210847520895462
826,0.1810872450708175
827,0.17441750677621895
828,0.19173519713567624
829,0.1922622829021942
830,0.18767398419383924
831,0.19046009466895022
832,0.18982021353456358
833,0.1886644628444536
834,0.18451645492692118
835,0.19646664952542983
836,0.19500793171030553
837,0.18266178575922393
838,0.19383456028812912
839,0.19866131210902183
840,0.16877146297449952
841,0.18213376395743555
842,0.19936452346403946
843,0.18648652648028463
844,0.17996136756921655
845,0.19853322576750526
846,0.1720346490881919
847,0.17906712131903027
848,0.18672299267709905
849,0.19346585616877263
850,0.17845077704626988
851,0.18457028505341228
852,0.1686639914614754
853,0.1808949830451686
854,0.1925775744623927
855,0.2065114641798214
856,0.18116474385077252
857,0.18872489265481385
858,0.18186074284280276
859,0.19012175865780076
860,0.16501114584342286
861,0.1881557157110959
862,0.18749655992895087
863,0.17206925959424804
864,0.1889062661754782
865,0.19677369054046048
866,0.19626911909546885
867,0.19655462892193346
868,0.1888105580691508
869,0.19134523752847327
870,0.19496601474054176
871,0.17765886665238012
872,0.18596961268943227
873,0.18259765793240906
874,0.18236608071809116
875,0.188362563719106
876,0.18146362083554582
877,0.18431513616096595
878,0.19276675878662816
879,0.18868166309849518
880,0.18426303869684138
881,0.17702571506035436
882,0.18264398331596482
883,0.1749599760701943
884,0.1845577106758485
885,0.18565031093924414
886,0.19544035378063482
887,0.17529569637833536
888,0.18879037877283253
889,0.19752998147185533
890,0.18177690587044407
891,0.17673246447770383
892,0.19400768489879827
893,0.17964252112867646
894,0.19025998859992513
895,0.17865200319305755
896,0.17536290230564894
897,0.17640693221490683
898,0.18445040588731879
899,0.18672434572590857
900,0.1831773784072844
901,0.17786394257112279
902,0.19910839443854092
903,0.17339637583969691
904,0.1723743958432522
905,0.17618996032506803
906,0.17650456390399352
907,0.18516190201470017
908,0.18262404241998903
909,0.18971613940442328
910,0.1980397710929084
911,0.1910948906931743
912,0.1778085964950865
913,0.1803024373275231
914,0.18516234286666453
915,0.17420054233465773
916,0.17740196529506583
917,0.188233123146119
918,0.18642959276916876
919,0.18964225144241978
920,0.190669230772452
921,0.19067176432064376
922,0.18183010469377042
923,0.18476912464045683
924,0.2168928495651779
925,0.18249271336872305
926,0.19371178795062385
927,0.18886805645057134
928,0.1920875726424174
929,0.18833543255301488
930,0.2065681670653758
931,0.19371802302862035
932,0.1935284223323867
933,0.19384956773499123
934,0.18898818534177048
935,0.2044566299111049
936,0.17783548227124615
937,0.19750369503783186
938,0.16504691714154823
939,0.19438225877447388
940,0.18664687967224133
941,0.20051615712268445
942,0.1994920727738645
943,0.19211010019713293
944,0.1940104338734282
945,0.1922403636339823
946,0.18423581089648075
947,0.1802746677778743
948,0.18909574040859095
949,0.18602060861262734
950,0.16906856757169159
951,0.18108485018486128
952,0.18284282290174395
953,0.19050371488826776
954,0.19857171117513275
955,0.17460111074509363
956,0.2010873466562689
957,0.18476153333610018
958,0.19017272742000835
959,0.20549460200723602
960,0.18655468612854062
961,0.18593674813849212
962,0.1837198684519567
963,0.1980681022857971
964,0.1955052524460491
965,0.1744281498277517
966,0.1872091527915639
967,0.17152327430570344
968,0.17295611365161603
969,0.18472004954971452
970,0.18865660809074777
971,0.19369012070484612
972,0.2128373576796863
973,0.18885975038890587
974,0.19667258177118932
975,0.19202184751040638
976,0.1778511962052101
977,0.19303447937529464
978,0.1834512626250776
979,0.18260109819492842
980,0.18074333479401364
981,0.1783706018675257
982,0.1839221727119754
983,0.18190739470966963
984,0.19555191358944105
985,0.18794150169683882
986,0.21227082912639367
987,0.18866387375011248
988,0.18990013406304446
989,0.1892823950765288
990,0.19431702541515514
991,0.18353063054576624
992,0.18755399752430432
993,0.1939072965738586
994,0.18606031819733382
995,0.1823009487841153
996,0.1972163497926973
997,0.1868376597715631
998,0.18413518219118744
999,0.16287091696444958
1000,0.17695184121877275
1001,0.18670865846995519
1002,0.19267545747784964
1003,0.18963165495873852
1004,0.2000444702730355
1005,0.1853861083413529
1006,0.1861982190103881
1007,0.18688280183633613
1008,0.16884738849832656
1009,0.18505814682920368
1010,0.20130263945327648
1011,0.18139596131284833
1012,0.17553119318734886
1013,0.19603423045524934
1014,0.17878905982221707
1015,0.1813651992795329
1016,0.18068526723192851
1017,0.19586257186315997
1018,0.18026856046559753
1019,0.21112615509550417
1020,0.182797376125834
1021,0.17962857686933006
1022,0.18767725788566395
1023,0.1961097071390578
1024,0.20994281633105064
1025,0.19291171176005562
1026,0.18870565175750123
1027,0.19612201186747863
1028,0.18349191738856818
1029,0.16743725790791097
1030,0.18747358302589154
1031,0.18272108225523492
1032,0.20790779635910864
1033,0.1898095474137476
1034,0.1923733791945982
1035,0.19974563859432237
1036,0.18865357443944808
1037,0.18088001934871892
1038,0.1874971240970876
1039,0.17732978500522703
1040,0.1856938932726454
1041,0.1651738549927852
1042,0.18391110542680603
1043,0.1956753075686078
1044,0.20233706766959159
1045,0.18376812104180962
1046,0.19453367351468911
1047,0.19512975899647328
1048,0.1835434092251002
1049,0.18713778995124553
1050,0.1897621888977786
1051,0.16709850490240208
1052,0.18824945542012125
1053,0.1744503872823237
1054,0.18047881296054386
1055,0.1796377464369895
1056,0.18173955358392763
1057,0.1809336056246651
1058,0.1776859314484688
1059,0.1868286173503026
1060,0.18030912129860133
1061,0.19713697371551062
1062,0.1782228479579348
1063,0.1837028257400363
1064,0.18926966381473986
1065,0.1911609696921315
1066,0.1877257136752362
1067,0.18417833452774424
1068,0.1936471889493987
1069,0.20999296665206246
1070,0.18897623252885332
1071,0.1912807590594911
1072,0.18350261544287158
1073,0.20485169095645395
1074,0.18085189708414795
1075,0.18643920334945305
1076,0.19915929652102615
1077,0.17821135487293407
1078,0.20913296915529836
1079,0.1862149232879598
1080,0.1912221415246018
1081,0.16721634935928983
1082,0.2024677872687852
1083,0.17400121502003368
1084,0.18884610856458894
1085,0.19492649131916495
1086,0.18459894612600042
1087,0.1838472979621563
1088,0.20048820594271036
1089,0.18405150634772394
1090,0.19219686458952873
1091,0.19294522901615577
1092,0.18954962616489007
1093,0.1693062789601192
1094,0.18697055655480163
1095,0.18835097888488486
1096,0.18517038435077396
1097,0.18340973182661566
1098,0.19144148268434233
1099,0.17923484727740288
1100,0.1976792492357038
1101,0.19662145113526233
1102,0.18960792355391048
1103,0.17713467045032744
1104,0.18671704542770237
1105,0.18513369397047977
1106,0.18604480212208616
1107,0.1895691771117227
1108,0.17410368082599473
1109,0.19015874700324176
1110,0.1842851189628161
1111,0.19280509720084213
1112,0.19059938030932802
1113,0.19281607261731082
1114,0.1929387105604107
1115,0.18741789267949463
1116,0.18570536537885626
1117,0.19398334647894594
1118,0.1896287754328539
1119,0.1838340862124327
1120,0.18558346987283428
1121,0.1824824827727763
1122,0.20790939960394084
1123,0.18423721129340784
1124,0.18262037359694383
1125,0.1969792467014124
1126,0.18619890610164364
1127,0.18571561706624823
1128,0.1672813745784434
1129,0.18375942059905098
1130,0.21275972750711877
1131,0.2082133861884867
1132,0.196540613302032
1133,0.19388526248294005
1134,0.19276478348836076
1135,0.18778991294878555
1136,0.20570683028923176
1137,0.19468923987735648
1138,0.19330338540980235
1139,0.2035299324434149
1140,0.1844784999300092
1141,0.16644289351100236
1142,0.18322555083222414
1143,0.19062100014552064
1144,0.19637183012552964
1145,0.18500912769475103
1146,0.18775537061188652
1147,0.1877382306441662
1148,0.17682985388075506
1149,0.20470680714456382
1150,0.18372922823725785
1151,0.1833919307523157
1152,0.1743457647083603
1153,0.18559734773866476
1154,0.19408861738885205
1155,0.17995812193489213
1156,0.18079419600443628
1157,0.19946318660293266
1158,0.17883257213292097
1159,0.20203217063402631
1160,0.2008662384122767
1161,0.18647914501975793
1162,0.20002258402011933
1163,0.19204545000172357
1164,0.1901481595554739
1165,0.18639866424284454
1166,0.17265377907242727
1167,0.1921636062366006
1168,0.18134422062095656
1169,0.19218493497444297
1170,0.17754877192880658
1171,0.1799567673992913
1172,0.18709786852799176
1173,0.1787760860275725
1174,0.18257701391926567
1175,0.18649490981400677
1176,0.1839385464615306
1177,0.18512955510585727
1178,0.19277418607475014
1179,0.18821692570314366
1180,0.17394729571841547
1181,0.1932328228554948
1182,0.19310137587284856
1183,0.18341611873764563
1184,0.18061524946943028
1185,0.19746597274195216
1186,0.1753201471362211
1187,0.1751142684277882
1188,0.1871364910967443
1189,0.19302960877941377
1190,0.1816729012426941
1191,0.19145959823757594
1192,0.20106102995083483
1193,0.20362284186419874
1194,0.18602961281412525
1195,0.18155243264861823
1196,0.17346773790933828
1197,0.1889445632898986
1198,0.1751318835317919
1199,0.20734511220910748
1200,0.19657754582585124
1201,0.1739223245240464
1202,0.1788739478590129
1203,0.17740058901979297
1204,0.17886013438093962
1205,0.18967849599276623
1206,0.1824231373721722
1207,0.186149299882785
1208,0.1869918468781829
1209,0.18853706642532106
1210,0.18417540806005145
1211,0.15750118935989274
1212,0.19152675692382096
1213,0.18315902183630414
1214,0.18907560725738995
1215,0.20841566320287574
1216,0.18029542916256142
1217,0.17819883285397028
1218,0.19505067337234974
1219,0.1841703722687158
1220,0.1758502757634152
1221,0.19070632522114775
1222,0.17550252798786267
1223,0.1932676134627419
1224,0.17155819892660895
1225,0.1832806353110609
1226,0.17943806674501142
1227,0.19897303043506956
1228,0.1986015985070887
1229,0.18932211753662403
1230,0.17981560486171574
1231,0.1852229194840395
1232,0.18836509323657155
1233,0.19388667944360855
1234,0.16877220301722629
1235,0.18315849263912262
1236,0.17228178933502566
1237,0.18040667534747973
1238,0.18158551599972786
1239,0.18903290401163594
1240,0.20930333050588767
1241,0.18464738342449746
1242,0.20389305152107237
1243,0.18396027231083134
1244,0.18770341417933264
1245,0.19551273530201135
1246,0.1865685657459796
1247,0.19959101516762262
1248,0.18803027296466204
1249,0.18971424617880414
1250,0.18117168302921166
